 

stn    time           ods000z0  gre000z0  rre150z0
PLF    201903122150          1         2       0.0
PLF    201903122200          2         2       0.0
PLF    201903122210          0         1       0.0
PLF    201903122220          0         1       0.0
PLF    201903122230          0         1       0.0
PLF    201903122240          0         1       0.0
PLF    201903122250          0         1       0.0
PLF    201903122300          1         1       0.0
PLF    201903122310          1         1       0.0
PLF    201903122320          0         1       0.0
PLF    201903122330          0         1       0.0
PLF    201903122340          1         2       0.0
PLF    201903122350          2         3       0.0
PLF    201903130000          2         3       0.0
PLF    201903130010          2         3       0.0
PLF    201903130020          2         3       0.0
PLF    201903130030          3         3       0.0
PLF    201903130040          4         5       0.0
PLF    201903130050          4         5       0.5
PLF    201903130100          1         1       0.5
PLF    201903130110          0         1       0.4
PLF    201903130120          0         0       0.2
PLF    201903130130          0         0       0.1
PLF    201903130140          1         1       0.3
PLF    201903130150          0         1       0.2
PLF    201903130200          0         1       0.1
PLF    201903130210          0         0       0.1
PLF    201903130220          0         0       0.0
PLF    201903130230          0         0       0.0
PLF    201903130240          0         0       0.0
PLF    201903130250          0         1       0.0
PLF    201903130300          0         0       0.0
PLF    201903130310          0         1       0.0
PLF    201903130320          0         1       0.0
PLF    201903130330          0         1       0.0
PLF    201903130340          0         1       0.0
PLF    201903130350          0         1       0.0
PLF    201903130400          0         1       0.0
PLF    201903130410          0         1       0.0
PLF    201903130420          1         2       0.3
PLF    201903130430          0         1       0.4
PLF    201903130440          0         0       0.3
PLF    201903130450          0         0       0.1
PLF    201903130500          0         0       0.0
