time,temp,RH,wind,SW_global,ppt,press,LW_in,snow_h
2022-03-01 20:00:00,-2.685,65.52,0.425,0.29,0.0,90.425,224.82,58.67
2022-03-01 21:00:00,-2.38,62.405,0.425,0.32,0.0,90.395,224.275,58.625
2022-03-01 22:00:00,-2.25,61.28,0.35,0.46,0.0,90.35,229.31,58.7
2022-03-01 23:00:00,-2.74,62.63,0.43,0.435,0.0,90.34,229.22,58.605
2022-03-02 00:00:00,-3.235,62.91,0.405,-0.7,0.0,90.33,222.36,58.725
2022-03-02 01:00:00,-4.745,66.92,0.37,-0.515,0.0,90.335,218.6,58.445
2022-03-02 02:00:00,-4.49,65.275,0.455,0.615,0.0,90.295,219.065,58.625
2022-03-02 03:00:00,-4.425,64.655,0.38,-0.145,0.0,90.23,221.15,58.63
2022-03-02 04:00:00,-5.165,66.22,0.415,0.025,0.0,90.205,219.465,58.48
2022-03-02 05:00:00,-5.035,65.95,0.4,0.815,0.0,90.17,221.55,58.485
2022-03-02 06:00:00,-4.445,63.815,0.5,-0.01,0.0,90.13,224.23,58.495
2022-03-02 07:00:00,-4.755,64.92,0.4,5.835,0.0,90.115,223.17,58.55
2022-03-02 08:00:00,-4.69,65.42,0.375,37.65,0.0,90.13,223.865,58.345
2022-03-02 09:00:00,-4.315,66.75,0.355,87.96,0.0,90.16,228.24,58.415
2022-03-02 10:00:00,-0.995,57.005,0.375,441.5,0.0,90.105,233.805,58.12
2022-03-02 11:00:00,3.45,42.91,0.555,549.85,0.0,90.04,246.605,58.225
2022-03-02 12:00:00,4.86,38.01,0.74,597.345,0.0,89.99,255.4,58.295
2022-03-02 13:00:00,6.14,35.32,0.645,575.045,0.0,89.925,264.92,57.87
2022-03-02 14:00:00,6.52,31.33,0.8,426.17,0.0,89.92,276.01,57.82
2022-03-02 15:00:00,4.32,47.135,0.625,185.52,0.0,89.915,269.525,57.615
2022-03-02 16:00:00,2.995,54.805,0.635,122.305,0.0,89.925,265.965,57.715
2022-03-02 17:00:00,2.18,63.52,0.43,56.82,0.0,89.925,263.735,57.68
2022-03-02 18:00:00,0.89,67.41,0.505,6.25,0.0,89.93,255.18,57.705
2022-03-02 19:00:00,-0.055,64.9,0.52,-0.635,0.0,89.93,256.87,57.73
2022-03-02 20:00:00,-0.115,66.77,0.375,1.17,0.0,89.895,285.14,57.7
2022-03-02 21:00:00,0.65,66.24,0.42,1.335,0.0,89.9,298.145,57.735
2022-03-02 22:00:00,0.74,70.26,0.425,0.41,0.0,89.905,299.69,57.665
2022-03-02 23:00:00,1.005,68.69,0.555,0.395,0.0,89.87,299.23,57.69
2022-03-03 00:00:00,1.09,69.41,0.44,0.3,0.0,89.825,300.0,57.67
